SeniorCitizen,Partner,Dependents,tenure,PhoneService,OnlineSecurity,StreamingTV,PaperlessBilling,MonthlyCharges,TotalCharges,numAdminTickets,numTechTickets,gender_Male,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn_actual,Churn_prob,Customer_Value,Priority_Score
0,0,0,2,1,0,0,1,70.3,144.0,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.7827887730191554,140.6,110.06010148649324
0,1,1,39,1,0,1,0,100.0,3835.55,4,0,True,False,True,True,False,False,False,False,True,False,False,False,True,True,False,False,True,False,0,0.045793916049083776,2400.0,109.90539851780106
0,0,0,3,0,0,1,1,40.15,130.75,0,2,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,1,0.9067054367479416,120.44999999999999,109.21266985628955
0,0,0,11,1,1,0,0,48.55,501.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,0.19980975555085037,534.05,106.70839995193163
0,0,0,2,1,0,0,0,74.9,147.15,0,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,0.7081810390635855,149.8,106.08551965172512
0,0,0,2,1,0,0,1,67.75,116.65,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,0.7786644984139621,135.5,105.50903953509187
0,0,0,9,1,1,1,1,69.5,653.25,0,0,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,0,0.168110906635034,625.5,105.15337210021377
0,0,0,8,1,0,0,0,44.45,369.3,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.2954949716607623,355.6,105.07801192256707
0,0,0,2,1,0,0,1,74.9,136.05,5,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.6990285114298797,149.8,104.71447101219599
0,1,0,2,1,1,0,1,74.4,139.4,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,0.7033629191900559,148.8,104.66040237548033
0,0,0,2,1,0,0,0,70.35,139.25,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.7396395458293157,140.7,104.06728409818471
1,0,0,54,1,0,0,1,90.05,4931.8,0,0,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,0,0.04752059566915999,2161.2,102.70151136018856
0,0,0,9,0,0,0,1,24.95,190.25,5,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.45490537806794457,224.54999999999998,102.14900264515694
0,1,0,9,1,0,0,0,50.85,466.6,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0,0.2229717540105384,457.65000000000003,102.04302322292291
0,1,0,21,0,1,0,0,28.5,629.35,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.16938012362890767,598.5,101.37400399190123
0,1,1,9,0,0,0,1,29.95,248.95,0,0,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1,0.3757320298949751,269.55,101.27856865819055
0,1,1,10,1,0,0,1,65.9,660.05,1,0,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,True,0,0.15347406706023523,659.0,101.13941019269501
0,1,0,60,0,1,0,0,37.7,2288.7,0,3,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,0,0.11134536087371456,904.8000000000001,100.74528251853694
0,0,0,3,1,0,1,1,54.2,140.4,2,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.6158136241430205,162.60000000000002,100.13129528565516
0,1,0,42,1,0,0,1,50.25,2203.65,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,0.08299432063299501,1206.0,100.09115068339199
0,0,0,22,1,1,0,0,65.05,1427.55,0,0,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,0,0.06982761692653558,1431.1,99.93030258356507
0,1,0,7,1,1,0,1,50.3,355.1,5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.28319127235108965,352.09999999999997,99.71164699481865
0,0,0,25,1,1,0,0,81.75,2028.8,0,0,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,0,0.05058561495063631,1962.0,99.24897653314844
1,0,0,4,1,0,0,0,48.75,179.85,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.5088309981365364,195.0,99.2220446366246
0,0,0,6,1,0,0,1,49.5,312.7,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0,0.3327804471588057,297.0,98.8357928061653
0,1,0,45,1,0,1,1,107.75,4882.8,2,0,True,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,0,0.03751833245418851,2586.0,97.02240772653148
0,0,0,42,1,1,0,1,99.0,4298.45,0,0,True,False,True,True,False,False,True,False,True,False,False,False,True,True,False,False,True,False,0,0.04082438048004328,2376.0,96.99872802058285
1,0,0,42,1,0,0,0,55.65,2421.75,0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0,0.0725797733479687,1335.6,96.93754528354698
0,0,0,4,1,0,0,1,55.3,238.5,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0.4351327088050423,221.2,96.25135518767534
0,0,0,8,1,0,0,0,43.55,335.4,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.27372216184293224,348.4,95.36480118607759
0,0,0,55,1,0,0,1,73.1,4144.9,0,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.05405354337167916,1754.3999999999999,94.83153649127391
0,0,0,26,0,1,0,1,44.65,1156.55,3,0,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0,0.08758180332688507,1071.6,93.85266044509004
1,1,1,35,1,0,1,1,76.05,2747.2,0,0,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,0,0.05125562568330208,1825.1999999999998,93.55176799716295
0,0,0,2,1,0,0,0,70.0,153.05,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0.6667304036651508,140.0,93.34225651312111
0,0,0,2,1,0,0,0,69.75,144.55,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0.6665918357150913,139.5,92.98956108225524
0,0,0,44,1,1,1,1,111.5,4915.15,5,0,True,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,0,0.03463110208087574,2676.0,92.67282916842348
0,0,1,19,1,0,0,1,24.1,439.2,0,1,True,False,True,False,True,True,False,True,False,True,False,True,False,False,False,True,False,False,0,0.19846094968387148,457.90000000000003,90.87526886024476
0,1,0,51,1,0,1,1,98.85,4947.55,0,0,False,False,True,True,False,False,False,False,True,False,False,False,True,True,False,False,True,False,0,0.03820155181815431,2372.3999999999996,90.62936153338927
0,1,1,8,1,1,0,1,51.3,411.6,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0.2207411883005818,410.4,90.59218367855875
1,1,0,43,1,0,1,1,100.55,4304.0,0,0,True,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False,0,0.037527879350719454,2413.2,90.56227844915618
0,0,0,26,1,0,0,1,56.05,1553.2,0,0,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,0,0.06682285381734593,1345.1999999999998,89.89010295509372
0,0,0,20,0,1,1,1,55.0,1165.55,0,0,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,0,0.0806445735805516,1100.0,88.70903093860676
0,0,0,10,1,0,0,0,64.9,685.55,0,0,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,True,0,0.13560182899858977,649.0,88.00558702008476
0,1,1,28,1,0,0,1,20.3,487.95,0,2,True,False,False,False,True,True,False,True,False,True,False,True,False,False,True,True,False,False,0,0.17985527226121925,487.20000000000005,87.62548864566602
0,0,0,3,1,0,1,0,57.55,161.45,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0,0.5003758602452596,172.64999999999998,86.38989227134405
0,1,1,7,1,1,1,0,69.45,477.05,0,0,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,0,0.17738547921234507,486.15000000000003,86.23595071908156
0,1,1,37,1,0,1,0,91.2,3247.55,0,0,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,0,0.03894084451432315,2188.8,85.23372047295051
0,0,0,1,1,0,1,1,89.55,89.55,0,1,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1,0.9396334814768167,89.55,84.14417826624893
0,0,0,33,1,0,1,1,66.4,2245.4,0,0,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,0,0.05273027371304138,1593.6000000000001,84.03096418910275
1,1,0,1,1,0,1,1,95.1,95.1,0,0,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1,0.881225529473162,95.1,83.8045478528977
0,1,0,50,1,0,1,1,98.25,4858.7,0,0,True,False,True,True,False,False,True,False,False,False,False,False,True,True,False,False,True,False,0,0.03552385797314576,2358.0,83.7652571006777
1,0,0,46,1,0,1,1,91.3,4126.35,0,0,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,0,0.03814156968510311,2191.2,83.57580749399793
0,0,0,28,1,1,0,1,59.9,1654.7,0,0,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,0,0.058086784693210304,1437.6,83.50556167495913
0,0,0,48,1,1,0,1,95.4,4445.3,0,0,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0,0.03637848868188898,2289.6000000000004,83.29218768605303
0,0,0,36,1,0,0,0,55.8,1941.5,3,0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,0,0.06216760345104721,1339.1999999999998,83.25485454164242
0,1,0,40,1,1,1,0,105.75,4228.55,0,0,False,False,True,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,0,0.03273800644099943,2538.0,83.08906034725656
0,1,0,30,1,0,0,1,50.0,1474.9,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,0.06882369752684679,1200.0,82.58843703221615
0,0,0,1,1,0,1,1,95.45,95.45,0,0,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1,0.8649036419528994,95.45,82.55505262440425
0,0,0,2,1,0,0,0,70.7,129.2,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.578106345452561,141.4,81.74423724699213
1,0,0,3,0,0,0,1,41.15,132.2,0,0,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0.6595408945754835,123.44999999999999,81.42032343534343
0,0,0,46,1,1,1,1,89.15,4245.55,0,0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0.03785275392677454,2139.6000000000004,80.98975230172682
0,1,1,10,1,0,0,0,55.2,528.35,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,1,0.14663362786932593,552.0,80.94176258386791
0,0,0,28,1,0,0,0,54.65,1517.5,0,0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0,0.060583105342989683,1311.6,79.46080096786527
0,0,1,5,1,0,0,1,48.65,235.2,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0.3255289312169646,243.25,79.18491251852663
0,0,0,18,0,0,0,0,25.15,476.8,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.1743944778608717,452.7,78.94838012761662
0,1,1,24,1,1,0,0,55.15,1319.85,2,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0,0.05960355475109698,1323.6,78.89126506855196
0,0,0,41,1,0,0,1,55.7,2237.55,0,0,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,0.05811896284997668,1336.8000000000002,77.69342953784884
0,0,0,3,1,0,0,1,43.3,123.65,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,0.5936388581034784,129.89999999999998,77.11368766764183
0,1,0,70,1,0,1,0,72.95,5265.55,0,3,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,0,0.043440174268088966,1750.8000000000002,76.05505710857017
1,0,0,1,1,0,0,1,85.05,85.05,0,0,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1,0.8938913119523118,85.05,76.0254560815441
0,1,0,44,1,1,0,1,84.8,3626.35,0,0,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0,0.03728157945281582,2035.1999999999998,75.87547050237076
0,1,1,32,1,0,0,0,62.45,2045.55,0,0,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,0,0.050175457197442645,1498.8000000000002,75.20297524752705
0,1,1,1,1,1,1,1,102.45,102.45,0,0,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0.7301799374945072,102.45,74.80693459631226
0,0,1,5,1,0,0,1,51.0,286.8,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0,0.2896386895030477,255.0,73.85786582327717
0,1,1,28,1,0,0,0,49.9,1410.25,5,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.06150927096161213,1197.6,73.66350290362668
0,0,0,4,1,1,0,0,55.2,220.65,3,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0,0.3323778214879402,220.8,73.3890229845372
0,1,1,4,1,0,0,0,44.8,169.65,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.4033941524118605,179.2,72.28823211220539
0,0,0,6,0,0,0,1,30.5,208.7,0,0,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1,0.39462223969391763,183.0,72.21586986398692
0,0,0,1,1,0,1,1,88.35,88.35,0,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1,0.8153568560166423,88.35,72.03677822907035
0,0,0,26,1,1,1,0,75.0,1908.35,0,0,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,0,0.040019619129125945,1800.0,72.0353144324267
0,0,0,4,1,0,0,0,50.7,151.3,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1,0.35423876285409295,202.8,71.83962110681006
1,1,0,41,0,0,1,1,53.95,2215.4,4,0,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,0,0.05545277532577359,1294.8000000000002,71.80025349181166
0,0,0,41,0,0,1,1,51.35,2075.1,0,0,True,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,0,0.05788257185739897,1232.4,71.3344815570585
1,0,0,1,1,0,0,1,85.0,85.0,0,0,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0.8367626020586229,85.0,71.12482117498294
0,1,0,37,1,0,1,0,94.3,3460.95,0,0,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,0,0.03115079397202178,2263.2,70.50047691747969
1,0,0,2,1,0,0,1,56.55,118.25,0,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0,0.6212720571371361,113.1,70.26586966221008
